image,super_class,sub_class
Released_Data_NNDL_2025/train_images/train_images/4479.jpg,dog,Shih-Tzu
Released_Data_NNDL_2025/train_images/train_images/5350.jpg,dog,Shih-Tzu
Released_Data_NNDL_2025/train_images/train_images/1590.jpg,dog,Shih-Tzu
Released_Data_NNDL_2025/train_images/train_images/1998.jpg,dog,Shih-Tzu
Released_Data_NNDL_2025/train_images/train_images/970.jpg,dog,Shih-Tzu
Released_Data_NNDL_2025/train_images/train_images/2653.jpg,dog,Shih-Tzu
Released_Data_NNDL_2025/train_images/train_images/3412.jpg,dog,Shih-Tzu
Released_Data_NNDL_2025/train_images/train_images/550.jpg,dog,Shih-Tzu
Released_Data_NNDL_2025/train_images/train_images/949.jpg,dog,Shih-Tzu
Released_Data_NNDL_2025/train_images/train_images/5067.jpg,dog,Shih-Tzu
Released_Data_NNDL_2025/train_images/train_images/5111.jpg,dog,Shih-Tzu
Released_Data_NNDL_2025/train_images/train_images/5148.jpg,dog,Shih-Tzu
Released_Data_NNDL_2025/train_images/train_images/528.jpg,dog,Shih-Tzu
Released_Data_NNDL_2025/train_images/train_images/5882.jpg,dog,Shih-Tzu
Released_Data_NNDL_2025/train_images/train_images/4026.jpg,dog,Shih-Tzu
Released_Data_NNDL_2025/train_images/train_images/3437.jpg,dog,Shih-Tzu
Released_Data_NNDL_2025/train_images/train_images/3726.jpg,dog,Shih-Tzu
Released_Data_NNDL_2025/train_images/train_images/2772.jpg,dog,Shih-Tzu
Released_Data_NNDL_2025/train_images/train_images/3731.jpg,dog,Shih-Tzu
Released_Data_NNDL_2025/train_images/train_images/5133.jpg,dog,Shih-Tzu
Released_Data_NNDL_2025/train_images/train_images/2829.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/2970.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/3346.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/2777.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/3938.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/4250.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/377.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/4066.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/3031.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/4751.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/3442.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/2106.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/1585.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/4689.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/3450.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/2150.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/3950.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/893.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/1811.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/4462.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/5636.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/5451.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/279.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/719.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/3834.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/3248.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/2677.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/2086.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/850.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/3427.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/4786.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/4884.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/3889.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/4.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/164.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/4029.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/6257.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/3720.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/342.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/173.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/3673.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/5540.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/2290.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/6031.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/5915.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/3091.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/3933.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/1468.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/3184.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/5292.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/4681.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/1410.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/5520.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/1430.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/5396.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/1187.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/5204.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/1278.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/1007.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/4536.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/4397.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/5773.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/4290.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/6021.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/4320.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/3866.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/1440.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/2732.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/3299.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/2152.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/726.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/3150.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/6277.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/2441.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/4139.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/1995.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/4318.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/5908.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/1002.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/4492.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/4810.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/5952.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/21.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/829.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/2949.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/3908.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/2826.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/5120.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/5302.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/1261.jpg,bird,"great grey owl, great gray owl, Strix nebulosa"
Released_Data_NNDL_2025/train_images/train_images/5603.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/4281.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/4266.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/4216.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/5161.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/4323.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/4591.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/4994.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/985.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/2379.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/369.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/4754.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/2205.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/5415.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/3757.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/3121.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/954.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/483.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/3538.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/2324.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/537.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/1400.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/4238.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/3109.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/1033.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/6022.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/3282.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/1143.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/4005.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/5993.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/1266.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/2783.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/5692.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/4013.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/5.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/3130.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/2446.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/178.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/931.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/874.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/2167.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/4502.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/473.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/1916.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/3645.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/5220.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/5508.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/2788.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/2507.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/4319.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/1536.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/2206.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/437.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/5430.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/4166.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/1251.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/1966.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/889.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/4540.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/4429.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/4222.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/4495.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/4117.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/5020.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/4406.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/479.jpg,reptile,"common newt, Triturus vulgaris"
Released_Data_NNDL_2025/train_images/train_images/2149.jpg,reptile,"common newt, Triturus vulgaris"
